URLLength,DomainLength,TLD_known,CharContinuationRate,TLDLegitimateProb,URLCharProb,NoOfSubDomain,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,url_has_secure_words,url_has_banking_words,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,label
35,28,1,0.619047619,0.0326503,0.059401794,1,0,0,0,1,0,1,0,0,0,0,3.628085279,0.321428571,0,0,3,0,1
20,13,1,1,0.0799628,0.06448957,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.230769231,0,0,3,0,1
28,21,0,1,0.0049832,0.05880511,1,0,0,0,0,0,1,0,0,0,0,3.653756708,0.238095238,0,0,3,0,1
41,33,0,0.785714286,0.0017656,0.055099153,1,0,0,0,0,0,1,1,0,0,0,4.051821771,0.363636364,0,0,4,0,0
73,29,1,0.4,0.5229071,0.048629017,0,0,0,0,2,0,0,2,29,0,0,3.909368064,0.413793103,0,0,2,0,0
24,17,1,1,0.5229071,0.058895576,1,0,0,0,0,0,1,0,0,0,0,3.337175341,0.235294118,0,0,3,0,1
24,17,1,1,0.5229071,0.062196074,1,0,0,0,0,0,1,0,0,0,0,3.572469459,0.235294118,0,0,3,0,1
23,16,1,1,0.5229071,0.059072935,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.25,0,0,3,0,1
27,21,0,0.583333333,0.0004041,0.05467462,2,0,0,0,0,0,2,0,0,0,0,3.653756708,0.19047619,0,0,3,0,0
28,21,1,1,0.5229071,0.06722817,1,0,0,0,0,0,1,0,0,0,0,3.499227542,0.285714286,0,0,3,0,1
24,17,1,1,0.5229071,0.069472147,1,0,0,0,0,0,1,0,0,0,0,3.146286371,0.294117647,0,0,3,0,1
30,23,1,0.733333333,0.5229071,0.059473879,1,0,0,0,1,0,1,0,0,0,0,3.621175543,0.260869565,0,0,3,0,1
37,30,1,1,0.5229071,0.062288879,1,0,0,0,0,0,1,0,0,0,0,3.739572262,0.333333333,0,0,3,0,1
23,16,1,1,0.5229071,0.068545766,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.25,0,0,3,0,1
26,19,1,1,0.5229071,0.064215317,1,0,0,0,0,0,1,0,0,0,0,3.326360408,0.263157895,0,0,4,0,1
19,12,0,1,0.0005731,0.047339767,1,0,0,0,0,0,1,0,0,0,0,2.688721876,0.166666667,0,0,3,0,1
29,22,1,1,0.5229071,0.056891785,1,0,0,0,0,0,1,0,0,0,0,3.788754914,0.227272727,0,0,3,0,1
27,20,1,1,0.5229071,0.064817902,1,0,0,0,0,0,1,0,0,0,0,3.303701696,0.3,0,0,3,0,1
36,29,1,1,0.5229071,0.0568937,1,0,0,0,0,0,1,0,0,0,0,3.909368064,0.24137931,0,0,5,0,1
23,17,1,0.7,0.0059772,0.051384722,2,0,0,0,0,0,2,0,0,0,0,3.057476076,0.176470588,0,0,3,0,0
18,11,0,1,0.0036307,0.060709258,1,0,0,0,0,0,1,0,0,0,0,2.845350937,0.181818182,0,0,3,0,1
20,13,0,1,0.0001564,0.047251445,1,0,0,0,0,0,1,0,0,0,0,2.81507241,0.230769231,0,0,3,0,1
19,12,0,1,0.0005336,0.0740037,1,0,0,0,0,0,1,0,0,0,0,2.625814584,0.333333333,0,0,3,0,1
23,16,1,1,0.0326503,0.047119913,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.1875,0,0,4,0,1
19,13,1,1,0.5229071,0.057890536,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.076923077,0,0,5,0,0
20,14,1,1,0.5229071,0.0656283,1,0,0,0,0,0,1,0,0,0,0,2.950212065,0.285714286,0,0,3,0,0
32,26,0,0.684210526,0.0129268,0.046827835,2,0,0,0,0,0,2,0,0,0,0,3.891995487,0.307692308,0,0,4,0,0
30,23,0,0.8125,0.0008953,0.058689665,2,0,0,0,0,0,2,0,0,0,0,3.729446195,0.260869565,0,0,3,0,1
23,16,0,1,0.0001144,0.058715776,1,0,0,0,0,0,1,0,0,0,0,3.280639062,0.25,0,0,3,0,1
21,15,1,1,0.5229071,0.059329954,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,0
20,13,0,0.666666667,7.47E-05,0.071152365,2,0,0,0,0,0,2,0,0,0,0,2.81507241,0.076923077,0,0,3,0,1
26,19,0,0.75,0.0094423,0.059605575,2,0,0,0,0,0,2,0,0,0,0,3.431623566,0.263157895,0,0,3,0,1
29,22,1,1,0.5229071,0.064122017,1,0,0,0,0,0,1,0,0,0,0,3.572623664,0.363636364,0,0,3,0,1
24,17,1,1,0.5229071,0.063861477,1,0,0,0,0,0,1,0,0,0,0,3.337175341,0.235294118,0.058823529,0,3,0,1
24,18,1,1,0.0799628,0.061643753,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.277777778,0,0,4,0,0
30,22,1,0.722222222,0.5229071,0.055616972,1,0,0,0,0,0,1,1,0,0,0,3.697845823,0.363636364,0.045454545,0,2,0,0
26,20,0,0.923076923,0.0180132,0.014898863,2,0,0,0,0,0,2,0,0,0,0,3.646439345,0.05,0.35,0,4,0,0
46,21,1,1,0.5229071,0.062091126,1,0,0,0,1,0,1,3,0,0,0,3.594465637,0.285714286,0,0,3,0,0
46,24,1,0.55,0.5229071,0.052251642,1,0,0,0,1,0,1,2,0,0,0,3.65726823,0.125,0.041666667,0,5,0,0
24,18,0,1,0.0002752,0.069298044,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.333333333,0,0,3,0,0
23,16,1,1,0.0115013,0.05690761,1,0,0,0,0,0,1,0,0,0,0,3.375,0.25,0,0,3,0,1
28,18,1,1,0.0075051,0.056831172,1,0,0,0,0,0,1,2,0,0,0,3.26633264,0.277777778,0,0,3,0,0
28,21,1,1,0.5229071,0.068422801,1,0,0,0,0,0,1,0,0,0,0,3.463280518,0.380952381,0,0,3,0,1
25,18,1,1,0.5229071,0.062537069,1,0,0,0,0,0,1,0,0,0,0,3.392147224,0.277777778,0,0,3,0,1
28,22,1,0.785714286,0.5229071,0.051440266,2,0,0,0,0,0,2,0,0,0,0,3.606936732,0.227272727,0.045454545,0,3,0,0
23,16,1,1,0.5229071,0.057261613,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.25,0,0,3,0,1
23,16,1,1,0.5229071,0.059487012,1,0,0,0,0,0,1,0,0,0,0,3.155639062,0.3125,0,0,3,0,1
27,20,1,1,0.5229071,0.059950513,1,0,0,0,0,0,1,0,0,0,0,3.30869497,0.3,0,0,3,0,1
71,23,1,1,0.5229071,0.039012457,0,0,0,0,0,0,0,2,0,0,0,3.74095326,0.391304348,0,0,2,0,0
33,26,1,1,0.5229071,0.062210873,1,0,0,0,0,0,1,0,0,0,0,3.796217603,0.307692308,0,0,3,0,1
28,21,1,1,0.5229071,0.073382953,1,0,0,0,0,0,1,0,0,0,0,3.296148375,0.285714286,0,0,3,0,1
58,52,0,0.227272727,0.001502,0.055264723,2,0,0,0,5,0,2,0,0,1,0,3.881144354,0.269230769,0,0,3,0,0
30,24,0,0.588235294,0.0180132,0.034881807,3,0,0,0,0,0,3,0,0,0,0,3.636842188,0.125,0,0,4,0,0
30,23,1,1,0.5229071,0.067303897,1,0,1,0,0,0,1,0,0,0,0,3.621175543,0.347826087,0,0,3,0,1
26,19,1,1,0.0799628,0.055456421,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.210526316,0,0,4,0,1
25,18,1,1,0.5229071,0.070175546,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.333333333,0,0,3,0,1
19,12,1,1,0.0384199,0.068467197,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.333333333,0,0,3,0,1
26,19,0,1,0.0082003,0.058662028,1,0,0,0,0,0,1,0,0,0,0,3.326360408,0.315789474,0,0,3,0,1
23,17,0,1,0.0002752,0.064034442,1,0,0,0,0,0,1,0,0,0,0,3.130717988,0.294117647,0,1,3,0,0
23,16,0,1,0.0002081,0.061989405,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.3125,0,0,3,0,1
40,34,0,0.548387097,0.0094423,0.060160094,2,0,0,0,0,0,2,0,0,0,0,3.844384532,0.352941176,0,0,4,0,0
28,21,1,1,0.5229071,0.064499111,1,0,0,0,0,0,1,0,0,0,0,3.594465637,0.333333333,0,0,3,0,1
25,17,1,0.692307692,0.5229071,0.056710387,1,0,0,0,1,0,1,0,0,0,0,3.734521665,0.294117647,0,0,2,0,0
24,17,1,1,0.5229071,0.062764568,1,0,0,0,0,0,1,0,0,0,0,3.101881223,0.235294118,0,0,3,0,1
22,16,1,1,0.0799628,0.057108961,1,0,0,0,0,0,1,0,0,0,0,3.125,0.3125,0,0,3,0,0
37,30,1,1,0.5229071,0.060397834,1,0,0,0,0,0,1,0,0,0,0,3.831401845,0.3,0,0,4,0,1
32,25,1,1,0.5229071,0.06470658,1,0,0,0,0,0,1,0,0,0,0,3.59326969,0.24,0,0,3,0,1
26,18,0,0.571428571,0.001502,0.035864901,1,0,0,0,1,0,1,1,0,0,0,3.614369446,0.222222222,0.222222222,0,3,0,0
21,14,1,0.714285714,0.028555,0.060322865,2,0,0,0,0,0,2,0,0,0,0,3.128085279,0.214285714,0,0,3,0,1
58,25,0,0.428571429,0.0002752,0.031838033,1,0,0,0,2,0,1,2,0,0,0,4.08385619,0.2,0.08,0,2,0,0
32,25,1,0.888888889,0.028555,0.061000317,2,0,0,0,0,0,2,0,0,0,0,3.75326969,0.28,0,0,3,0,1
32,25,1,0.5,0.0326503,0.058977082,1,0,0,0,2,0,1,0,0,0,0,3.323074189,0.28,0,0,3,0,1
31,24,1,1,0.0384199,0.068022824,1,0,0,0,0,0,1,0,0,0,0,3.459147917,0.416666667,0,0,3,0,1
24,17,1,0.7,0.0100856,0.068569642,2,0,0,0,0,0,2,0,0,0,0,3.292770194,0.294117647,0,0,3,0,1
32,25,0,0.555555556,0.0038776,0.04772182,2,0,0,0,0,0,2,0,0,0,0,3.883074189,0.24,0,0,3,0,1
26,19,1,1,0.5229071,0.063563855,1,0,0,0,0,0,1,0,0,0,0,3.471354487,0.315789474,0,0,3,0,1
28,22,1,1,0.0384199,0.052714757,1,0,0,0,0,0,1,0,0,0,0,3.447401505,0.272727273,0,0,3,0,0
27,20,1,0.846153846,0.028555,0.062482599,2,0,0,0,0,0,2,0,0,0,0,3.346439345,0.3,0,0,3,0,1
32,26,1,0.777777778,0.5229071,0.056697938,2,0,0,0,0,0,2,0,0,0,0,3.719294526,0.230769231,0.038461538,1,3,0,0
119,44,1,0.375,0.5229071,0.048482504,2,0,0,0,4,0,3,6,0,0,0,4.072623664,0.363636364,0.022727273,0,4,0,0
29,22,1,0.866666667,0.028555,0.065978509,2,0,0,0,0,0,2,0,0,0,0,3.538310596,0.318181818,0,0,3,0,1
20,13,0,1,0.0016589,0.060992992,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.153846154,0,0,3,0,1
26,19,1,1,0.5229071,0.061720699,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.210526316,0,0,3,0,1
20,10,0,0.571428571,0.0010349,0.06222001,0,0,0,0,1,0,0,2,0,0,0,3.121928095,0.2,0,0,2,0,0
30,24,0,0.411764706,0.0019696,0.049754886,3,0,0,0,0,0,3,0,0,0,0,3.720175521,0.208333333,0,0,3,0,0
15,9,0,1,0.0005524,0.038492973,1,0,0,0,0,0,1,0,0,0,0,2.05881389,0,0,0,3,0,0
29,22,1,1,0.5229071,0.066029006,1,0,0,0,0,0,1,0,0,0,0,3.663532755,0.318181818,0,0,3,0,1
25,17,1,0.615384615,0.0799628,0.054737939,0,0,0,0,1,0,0,1,0,0,0,3.852168724,0.352941176,0,0,2,0,0
22,15,1,1,0.5229071,0.052856901,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,3,0,1
32,25,1,1,0.5229071,0.062954584,1,0,0,0,0,0,1,0,0,0,0,3.372878689,0.28,0,0,3,0,1
24,18,0,1,0.0008457,0.06458018,1,0,0,0,0,0,1,0,0,0,0,3.197159723,0.388888889,0,0,3,0,0
87,19,1,0.6875,0.0059772,0.0387198,1,0,0,0,5,0,2,2,0,0,0,3.681880803,0.421052632,0,0,2,0,0
18,11,0,1,0.0180132,0.04716458,1,0,0,0,0,0,1,0,0,0,0,2.663532755,0.090909091,0,0,4,0,1
20,13,1,1,0.5229071,0.059766902,1,0,0,0,0,0,1,0,0,0,0,2.565448372,0.230769231,0,0,3,0,1
25,18,0,0.636363636,0.0064109,0.05937286,1,0,0,0,1,0,1,0,0,0,0,3.572431251,0.333333333,0,0,3,0,1
30,23,1,0.933333333,0.5229071,0.059506081,1,0,0,0,0,0,1,0,0,0,0,3.534219021,0.304347826,0.043478261,0,3,0,1
37,30,1,1,0.0799628,0.063279056,1,0,0,0,0,0,1,0,0,0,0,3.672905595,0.333333333,0,0,3,0,1
19,12,0,1,0.0001507,0.048926939,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.166666667,0,0,3,0,1
35,13,1,1,0.5229071,0.052022604,0,0,0,0,0,0,0,1,0,0,0,3.39274741,0.230769231,0,0,4,0,0
20,14,1,1,0.5229071,0.022689376,1,0,0,0,0,0,1,0,0,0,0,3.324862958,0.071428571,0.428571429,0,3,0,0
28,22,1,0.785714286,0.5229071,0.042493513,2,0,0,0,0,0,2,0,0,0,0,3.845350937,0.181818182,0.227272727,0,3,0,0
24,17,1,1,0.0326503,0.03800338,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.294117647,0,0,3,0,1
20,13,1,1,0.5229071,0.054709551,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.153846154,0,0,4,0,1
40,32,0,0.464285714,0.001502,0.040605202,1,0,0,0,3,0,1,1,0,0,0,3.780639062,0.25,0.125,0,2,0,0
34,25,0,0.65,0.0017656,0.046644576,1,0,0,0,1,0,1,1,0,0,0,3.89366069,0.28,0.24,0,3,0,0
22,15,1,1,0.5229071,0.071336207,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0,0,3,0,1
35,20,1,0.5625,0.5229071,0.046897457,1,0,0,0,0,0,1,2,0,0,0,3.821928095,0.25,0.05,0,3,0,0
49,40,1,0.388888889,0.5229071,0.050310078,1,0,0,0,3,0,1,1,0,0,0,3.97507052,0.325,0.075,0,2,0,0
29,22,1,1,0.0799628,0.056548007,1,0,0,0,0,0,1,0,0,0,0,3.42511855,0.272727273,0,0,4,0,1
33,26,1,1,0.5229071,0.058693546,1,0,0,0,0,0,1,0,0,0,0,3.767183468,0.230769231,0,0,3,0,1
29,4,0,1,0.0014653,0.056592361,0,0,0,0,0,0,0,1,0,0,0,2,0.25,0,0,1,0,0
27,21,0,0.7,1.71E-05,0.054501475,1,0,0,0,1,0,1,0,0,0,0,3.268048829,0.285714286,0,0,3,0,0
21,14,0,1,0.0050842,0.048837889,1,0,0,0,0,0,1,0,0,0,0,2.842370993,0.214285714,0,0,3,0,1
24,17,1,0.6,0.0045585,0.031554931,3,0,0,0,0,0,3,0,0,0,0,3.028639312,0.117647059,0.117647059,0,3,0,1
29,22,1,1,0.5229071,0.058583636,1,0,0,0,0,0,1,0,0,0,0,3.516027641,0.272727273,0,0,3,0,1
27,21,1,1,0.5229071,0.063894905,1,0,0,0,0,0,1,0,0,0,0,3.594465637,0.333333333,0,0,3,0,0
21,14,1,1,0.0384199,0.054299403,1,0,0,0,0,0,1,0,0,0,0,3.324862958,0.285714286,0,0,3,0,1
30,23,1,0.6875,0.0045585,0.050323538,3,0,0,0,0,0,3,0,0,0,0,3.447262499,0.304347826,0,0,4,0,1
38,31,1,1,0.5229071,0.064158718,1,0,0,0,0,0,1,0,0,0,0,3.937751955,0.35483871,0,0,3,0,1
19,12,1,1,0.5229071,0.061035423,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.166666667,0,0,3,0,1
25,18,1,1,0.5229071,0.066507272,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.222222222,0,0,3,0,1
41,32,0,0.571428571,0.001502,0.045707075,1,0,0,0,2,0,1,1,0,0,0,4.077819531,0.25,0.15625,0,2,0,0
20,13,1,1,0.0799628,0.056778408,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.153846154,0,0,3,0,1
24,17,1,1,0.0799628,0.05907651,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.235294118,0,0,3,0,1
23,15,1,1,0.5229071,0.066854619,1,0,0,0,0,0,1,0,0,0,0,2.923231429,0.333333333,0,0,3,0,0
33,25,1,0.619047619,0.5229071,0.059420343,1,0,0,0,0,0,1,1,0,0,0,3.65366069,0.36,0,0,4,0,0
47,39,0,0.483870968,0.0002752,0.052049801,3,0,0,0,2,0,3,1,0,0,0,3.833371694,0.256410256,0.128205128,0,3,0,0
24,17,1,1,0.5229071,0.058910715,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.235294118,0,0,3,0,1
31,25,0,1,3.83E-05,0.06307981,1,0,0,0,0,0,1,0,0,0,0,3.70346519,0.32,0,0,3,0,0
29,22,1,1,0.0799628,0.063520224,1,0,0,0,0,0,1,0,0,0,0,3.788754914,0.272727273,0,0,4,0,1
37,30,1,1,0.5229071,0.063011144,1,0,0,0,0,0,1,0,0,0,0,3.781076012,0.366666667,0,0,3,0,1
28,21,1,1,0.0799628,0.061657827,1,0,0,0,0,0,1,0,0,0,0,3.522571589,0.238095238,0,0,3,0,1
18,11,1,1,0.0326503,0.039319492,1,0,0,0,0,0,1,0,0,0,0,2.663532755,0.181818182,0,0,3,0,1
28,21,1,1,0.0799628,0.057650134,1,0,0,0,0,0,1,0,0,0,0,3.784941827,0.238095238,0,0,3,0,1
27,21,1,1,0.0075051,0.059340326,1,0,0,0,0,0,1,0,0,0,0,3.653756708,0.333333333,0,0,3,0,0
30,23,1,1,0.5229071,0.059909009,1,0,0,0,0,0,1,0,0,0,0,3.74095326,0.260869565,0,0,3,0,1
24,17,1,0.7,0.0100856,0.065039626,2,0,0,0,0,0,2,0,0,0,0,3.337175341,0.294117647,0,0,3,0,1
19,13,1,0.666666667,0.5229071,0.057029599,0,0,0,0,0,0,0,0,0,0,0,3.238901257,0.230769231,0.076923077,0,3,0,0
25,18,1,0.6,0.0799628,0.060500637,1,0,0,0,1,0,1,0,0,0,0,3.392147224,0.277777778,0,0,3,0,1
25,18,1,1,0.5229071,0.063508962,1,0,0,0,0,0,1,0,0,0,0,3.572431251,0.222222222,0,0,3,0,1
25,18,1,1,0.0799628,0.064608717,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.277777778,0,0,3,0,1
35,28,1,0.523809524,0.0326503,0.055271953,1,0,0,0,1,0,1,0,0,0,0,3.869331261,0.357142857,0,0,4,0,1
22,15,1,1,0.5229071,0.055202757,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,1
82,74,0,0.260869565,0.0003306,0.03795834,2,0,0,0,0,0,2,1,0,0,0,4.705961731,0.175675676,0.094594595,0,11,0,0
78,17,1,1,0.5229071,0.046000025,0,0,0,0,0,0,1,1,44,0,0,3.499227547,0.411764706,0,0,2,0,0
24,17,0,0.7,0.0003306,0.053747134,2,0,0,0,0,0,2,0,0,0,0,3.175123135,0.176470588,0,0,3,0,1
28,21,0,1,0.0082003,0.069909646,1,0,0,0,0,0,1,0,0,0,0,3.296148375,0.285714286,0,0,4,0,1
36,29,1,1,0.5229071,0.065006877,1,0,0,0,0,0,1,0,0,0,0,3.581444788,0.310344828,0,0,5,0,1
103,44,1,0.375,0.5229071,0.047731455,2,0,0,0,2,0,3,6,0,0,0,4.081495471,0.340909091,0.022727273,0,4,0,0
27,20,1,1,0.5229071,0.064404202,1,0,0,0,0,0,1,0,0,0,0,3.546439345,0.3,0,0,4,0,1
27,21,0,1,0.0129268,0.061659393,1,0,0,0,0,0,1,0,0,0,0,3.427333494,0.380952381,0,0,3,0,0
33,26,1,1,0.5229071,0.063519765,1,0,0,0,0,0,1,0,0,0,0,3.507380102,0.307692308,0,0,3,0,1
31,22,0,0.647058824,0.0017656,0.056328329,1,0,0,0,0,0,1,1,0,0,0,3.2089873,0.363636364,0,0,7,0,0
26,19,0,0.75,0.0012193,0.065131286,2,0,0,0,0,0,2,0,0,0,0,3.431623566,0.263157895,0,0,3,0,1
19,13,0,1,0.0002256,0.05874421,1,0,0,1,0,0,1,0,0,0,0,3.026986833,0.307692308,0,0,3,0,0
30,23,1,0.625,0.0326503,0.052029462,1,0,0,0,1,0,1,0,0,0,0,3.882045108,0.217391304,0,0,4,0,1
17,10,0,1,0.0230451,0.061160171,1,0,0,0,0,0,1,0,0,0,0,2.646439345,0.2,0,0,3,0,1
125,11,1,1,0.5229071,0.039515114,0,0,0,0,0,0,8,9,0,0,0,2.845350937,0.090909091,0.636363636,0,1,0,0
33,26,0,0.842105263,0.0020445,0.0622985,2,0,0,0,0,0,2,0,0,0,0,3.632192122,0.346153846,0,0,3,0,1
30,23,1,1,0.5229071,0.063938305,1,0,0,0,0,0,1,0,0,0,0,3.522711956,0.304347826,0,0,3,0,1
22,16,0,1,5.30E-05,0.027663527,1,0,0,0,0,0,1,0,0,0,0,3.375,0.125,0,0,3,0,0
33,26,1,0.526315789,0.0326503,0.048874324,2,0,0,0,1,0,2,0,0,0,0,3.584303179,0.269230769,0,0,3,0,1
24,18,1,1,0.0384199,0.054105023,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.222222222,0,0,3,0,0
21,15,1,1,0.5229071,0.043561236,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.133333333,0,0,5,0,0
21,14,1,1,0.5229071,0.053894554,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
29,22,1,0.555555556,0.5229071,0.064322265,0,0,0,0,1,0,0,1,0,0,0,3.845350937,0.409090909,0,0,2,0,0
28,21,1,0.714285714,0.0045585,0.049977512,3,0,0,0,0,0,3,0,0,0,0,3.784941827,0.19047619,0.095238095,0,3,0,1
41,33,1,0.620689655,0.5229071,0.045287256,1,0,0,0,0,0,1,1,0,0,0,4.150158513,0.303030303,0.181818182,0,2,0,0
38,30,0,0.428571429,0.0004041,0.060229722,4,0,0,0,0,0,4,1,0,0,0,3.552584246,0.3,0,1,3,0,0
26,20,1,0.583333333,0.5229071,0.060172743,1,0,0,0,1,0,1,0,0,0,0,3.58418372,0.3,0,0,3,0,0
82,74,0,0.289855072,0.0003306,0.036491293,2,0,0,0,0,0,2,1,0,0,0,4.671960967,0.22972973,0.094594595,0,6,0,0
26,19,1,1,0.5229071,0.057551087,1,0,1,0,0,0,1,0,0,0,0,3.471354487,0.210526316,0,0,3,0,1
23,16,1,0.666666667,0.0100856,0.054023521,2,0,0,0,0,0,2,0,0,0,0,3.405639062,0.3125,0,0,3,0,1
23,8,0,1,0.0002052,0.045426804,0,0,0,0,0,0,0,1,0,0,0,2.75,0.375,0,0,2,0,0
30,23,1,0.875,0.028555,0.059334045,2,0,0,0,0,0,2,0,0,0,0,3.609668477,0.260869565,0,0,3,0,1
24,17,1,0.8,0.028555,0.061156292,2,0,0,0,0,0,2,0,0,0,0,3.410417253,0.294117647,0,0,3,0,1
22,15,1,1,0.5229071,0.069404331,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0,0,3,0,1
27,20,0,0.769230769,0.0004928,0.058663387,2,0,0,0,0,0,2,0,0,0,0,3.446439345,0.25,0,0,3,0,1
24,17,1,1,0.5229071,0.049616455,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.235294118,0,0,3,0,1
35,27,0,0.434782609,0.001502,0.049872356,1,0,0,0,1,0,1,1,0,0,0,3.828237502,0.37037037,0,0,3,0,0
46,38,0,0.542857143,0.0129268,0.06366226,1,0,0,0,1,0,1,1,0,0,0,3.672287961,0.473684211,0,0,3,0,0
32,25,1,1,0.5229071,0.066187731,1,0,0,0,0,0,1,0,0,0,0,3.78346519,0.28,0,0,3,0,1
23,16,1,1,0.5229071,0.059257071,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.1875,0,0,3,0,1
23,16,1,1,0.0799628,0.060174109,1,0,0,0,0,0,1,0,0,0,0,3.25,0.1875,0,0,3,0,1
27,20,1,1,0.5229071,0.060159092,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.25,0,0,3,0,1
32,25,1,1,0.5229071,0.067212795,1,0,1,0,0,0,1,0,0,0,0,3.62346519,0.32,0,0,3,0,1
54,45,1,0.317073171,0.5229071,0.059421885,1,0,0,0,3,0,1,1,0,0,0,3.920096297,0.355555556,0.022222222,0,2,0,0
24,17,1,1,0.5229071,0.069192028,1,0,1,0,0,0,1,0,0,0,0,3.175123135,0.235294118,0,0,3,0,1
21,14,0,0.571428571,0.0011882,0.057236381,2,0,0,0,0,0,2,0,0,0,0,2.753434386,0.071428571,0,0,3,0,1
24,17,1,1,0.5229071,0.068037874,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.352941176,0,0,3,0,1
23,16,1,0.75,0.0002984,0.041872184,2,0,0,0,0,0,2,0,0,0,0,3.405639062,0.125,0.0625,0,3,0,1
26,19,0,1,0.0040185,0.05567398,1,0,0,0,0,0,1,0,0,0,0,3.22109725,0.263157895,0,0,3,0,1
36,29,1,1,0.5229071,0.060050372,0,0,0,0,0,0,0,0,0,0,0,3.857306857,0.413793103,0,0,2,0,0
191,13,0,0.4,0,0.042737399,2,1,0,0,0,0,12,3,49,1,0,2.661226256,0,0.769230769,0,0,0,0
84,15,1,0.636363636,0.5229071,0.040477146,1,0,0,0,0,1,1,4,0,0,0,2.973557262,0.333333333,0,1,2,0,0
30,23,0,0.8125,0.0008953,0.058147451,2,0,0,0,0,0,2,0,0,0,0,3.402934238,0.217391304,0,0,3,0,1
23,16,1,1,0.0799628,0.053596356,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.1875,0,0,3,0,1
44,37,1,0.379310345,0.5229071,0.064376462,1,0,0,0,2,0,1,0,0,0,0,4.046762825,0.324324324,0,0,3,0,1
23,16,1,1,0.5229071,0.07036037,1,0,0,0,0,0,1,0,0,0,0,3.155639062,0.1875,0,0,4,0,1
27,20,1,1,0.0326503,0.059291061,1,0,0,0,0,0,1,0,0,0,0,3.38418372,0.3,0,0,3,0,1
29,22,1,1,0.5229071,0.063062086,1,0,0,0,0,0,1,0,0,0,0,3.572623664,0.318181818,0,0,4,0,1
23,16,1,1,0.5229071,0.068381009,1,0,0,0,0,0,1,0,0,0,0,3.155639062,0.3125,0,0,3,0,1
21,14,1,1,0.0059772,0.051351613,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
27,20,1,1,0.5229071,0.054843623,1,0,0,0,0,0,1,0,0,0,0,3.48418372,0.2,0,0,3,0,1
96,19,1,1,0.5229071,0.042853914,0,0,0,0,0,0,1,2,54,0,0,3.431623566,0.368421053,0,0,2,0,0
24,18,0,0.666666667,0.0003718,0.045465472,2,0,0,0,0,0,2,0,0,0,0,3.086048612,0.222222222,0,0,3,0,0
27,20,1,1,0.5229071,0.055144098,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.2,0,0,3,0,1
107,11,1,1,0.5229071,0.039145623,0,0,0,0,2,0,0,10,0,0,0,3.277613437,0.272727273,0,0,2,0,0
30,24,1,0.6875,0.5229071,0.05905483,2,0,0,0,0,0,2,0,0,0,0,3.740601563,0.208333333,0,0,4,0,0
21,14,1,1,0.0799628,0.061830343,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.142857143,0,0,4,0,1
29,22,1,1,0.0799628,0.058226365,1,0,0,0,0,0,1,0,0,0,0,3.079225802,0.227272727,0,0,3,0,1
