IsHTTPS,is_https,HasFavicon,has_favicon,Robots,is_responsive,domain_typo_indicators,has_robots_txt,has_description,form_complexity,external_resource_ratio,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,label
1,1,1,1,1,1,0,1,1,1,0.523809524,1,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.857142857,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,2,0.284274194,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,0,0.333333333,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,2,1.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.908745247,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.363636364,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,90.90909091,0
1,1,0,0,1,0,0,1,1,1,0.510638298,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.74015748,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,3,0.428571429,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.472340426,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,3,0.51147541,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.351851852,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.407407407,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.652173913,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.204545455,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.155367232,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.069565217,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.485507246,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.712962963,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,1,0.679144385,1,0.0,0.0,1
1,1,1,1,0,0,0,0,1,1,0.466942149,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.617283951,0
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.12804878,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.243589744,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,0,0.293103448,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.543956044,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,2,0.154545455,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.297297297,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.262135922,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.294117647,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.18452381,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.75,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,0,0,0,1,2,0.824915825,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.566037736,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.538306452,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.533707865,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.966101695,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,1,1,0,1,1,0,0.25,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,2,0.177142857,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.554744526,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,0,0,0.740740741,1,0.0,0.0,1
1,1,1,1,0,0,0,0,0,3,0.268041237,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,3,0.34375,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.448998179,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.541666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,0,2,0.253333333,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,1,0.485049834,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,1,0.549132948,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.47826087,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.302083333,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.460207612,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.14893617,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,1,0.548387097,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.194805195,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.504132231,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.157894737,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.526011561,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.994152047,1,100.0,100.0,1
0,0,1,1,0,1,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.532075472,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.311111111,1,50.0,50.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.962962963,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.059490085,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.601466993,1,88.88888889,88.88888889,1
1,1,1,1,0,0,0,0,0,0,0.504201681,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,0.46,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,0,2,0.529069767,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,3,0.26984127,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,0,0,1,1,2,0.605577689,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.577586207,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.494423792,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.536363636,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,3,0.199029126,1,100.0,100.0,1
1,1,0,0,1,0,0,1,1,1,0.542016807,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,88.88888889,0
1,1,1,1,0,0,0,0,1,0,0.172413793,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.266666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,1,0.037037037,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.369565217,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.434782609,1,89.47368421,89.47368421,1
1,1,1,1,1,1,0,1,1,1,0.53968254,1,95.83333333,95.83333333,1
1,1,1,1,1,0,0,1,1,1,0.635338346,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.260869565,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,1,0.8,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,0,2,0.553191489,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.093333333,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.106382979,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.492688414,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.108280255,1,100.0,100.0,1
1,1,0,0,1,0,0,1,1,3,0.191740413,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.513513514,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.466666667,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.50617284,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.511387164,1,100.0,100.0,1
0,0,0,0,0,0,0,0,1,1,1.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,2,0.447058824,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.53125,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.59375,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.266839378,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,0.992125984,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.221428571,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.558823529,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,1,0.495327103,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.495555556,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,0,0.239819005,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.169811321,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.26,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.549520767,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.6,1,0.0,0.0,0
1,1,1,1,0,1,0,0,0,2,0.133333333,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,1,0.102766798,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,1,2,0.101449275,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,2,0.511695906,1,83.33333333,83.33333333,1
1,1,1,1,0,0,0,0,1,2,0.551282051,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,0,0,0,1,1,0.178832117,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,1,0.205128205,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.166666667,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.605263158,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.545454545,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.067010309,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.100671141,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,2,0.727272727,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,0,0,1,1,0,0.556213018,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.18487395,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,2,0.78358209,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.200980392,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.50660066,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.371428571,1,100.0,100.0,1
1,1,1,1,1,0,0,1,0,2,0.509803922,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.499102334,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.355555556,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,3,0.551948052,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,1,1,0,1,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,1.0,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,0,0.362745098,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.472972973,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,1.0,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,3,0.083511777,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.19047619,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,0,2,0.54,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,0,1.0,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.507874016,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.479079498,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.273255814,1,90.0,90.0,1
1,1,0,0,1,1,0,1,0,0,0.294755877,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,1,0.819277108,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.947368421,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,3,0.534883721,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.698630137,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.5,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,2,0.056451613,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.295081967,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,0,0,1,1,2,0.284210526,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,0,0.35,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.556291391,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.062563068,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.494186047,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,2,0.508287293,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,3,0.5175,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.114285714,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,1,0.059602649,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,3,0.224719101,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,1.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,1,0.494623656,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,1,0.146341463,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,2,0.185185185,1,0.0,0.0,1
1,1,1,1,1,1,0,1,0,2,0.543307087,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.0,1,0.0,88.88888889,0
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
1,1,0,0,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.888888889,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.192634561,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,0.083333333,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.031007752,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,1,0.201438849,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.515151515,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.554347826,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,2,0.155080214,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.171779141,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,76.92307692,76.92307692,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.142857143,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.035714286,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.130769231,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.505672609,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,2.43902439,2.43902439,0
0,0,0,0,0,1,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.620689655,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.093220339,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.384126984,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.4,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,0.300970874,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.5,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.530973451,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,6.666666667,2.631578947,0
1,1,0,0,0,1,0,0,1,1,0.573426573,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,2,0.166666667,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.526011561,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,1,0,0,0,0,1.0,1,0.0,95.0,0
1,1,1,1,0,1,0,0,1,2,0.502115656,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,0,0.383495146,1,85.71428571,85.71428571,1
1,1,0,0,0,1,0,0,0,2,0.577464789,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.51980198,1,0.0,0.0,1
1,1,1,1,0,0,0,0,1,0,0.180555556,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.192982456,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,1,1.0,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,0,0,0,0,2,0.595477387,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,100.0,0
1,1,1,1,0,1,0,0,1,3,0.096774194,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,1,0.05,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,1,0.485477178,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.488789238,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,2,0.45256917,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,2,0.530564263,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.722222222,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.296875,1,84.61538462,84.61538462,1
1,1,0,0,0,1,0,0,1,0,0.54,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.51048951,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.469565217,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,2,0.510769231,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,1,0.026923077,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.487179487,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.333333333,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.501577287,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.076923077,1,75.0,75.0,1
1,1,1,1,1,1,0,1,1,1,0.48381877,1,100.0,100.0,1
0,0,1,1,0,1,0,0,0,1,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,1,1,0.242236025,1,84.61538462,84.61538462,1
1,1,0,0,0,1,0,0,0,2,0.503731343,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.917241379,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,2,0.649484536,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,3,0.536842105,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,2.272727273,0
1,1,1,1,0,1,0,0,1,2,0.119047619,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.561983471,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.368421053,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,3,0.115566038,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.519298246,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,2,0.157894737,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,2,0.501849568,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.203389831,1,100.0,100.0,1
1,1,0,0,1,0,0,1,0,2,0.5,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.5,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.166666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.441860465,1,100.0,100.0,1
1,1,1,1,1,0,0,1,0,2,0.491489362,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.952380952,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,2,0.111111111,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,0,0.277777778,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,0,0.601694915,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,0,0.772727273,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,0,0.544642857,1,83.33333333,83.33333333,1
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.074074074,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,0,0,0,0,1,0.75,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,0,0.0,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.382022472,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.607361963,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.073529412,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.606060606,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.186046512,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.511961722,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.365853659,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,3,0.51,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.461538462,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,1,0.065693431,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,2,0.073170732,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,1,0.549407115,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,3,0.504494382,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.033227848,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.524271845,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.419354839,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.176678445,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.636871508,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.636363636,1,66.66666667,66.66666667,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.504854369,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.511261261,1,0.0,0.0,1
