URLLength,DomainLength,TLD_known,CharContinuationRate,LetterRatioInURL,SpacialCharRatioInURL,NoOfSubDomain,IsHTTPS,HasObfuscation,ObfuscationRatio,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,title_has_suspicious_words,title_has_numbers,title_word_count,title_char_count,title_exclamation_count,title_question_count,has_robots_txt,has_description,is_https,has_favicon,is_responsive,url_has_secure_words,url_has_banking_words,form_complexity,external_resource_ratio,suspicious_score,label
31,14,1,0.12903225806451613,0.7419354838709677,0.03225806451612903,1,1,0,0.22580645161290322,0,0,0,1,0,1,2,0,3.182005814760214,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,10,0,0.05660377358490566,0.7924528301886793,0.018867924528301886,0,1,1,0.1320754716981132,0,0,0,2,0,0,3,0,2.921928094887362,0.3,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,18,1,0.041666666666666664,0.7916666666666666,0.041666666666666664,0,1,1,0.20833333333333334,0,0,0,0,0,2,3,0,3.503258334775645,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,19,0,0.075,0.6,0.025,2,1,1,0.175,0,0,0,1,0,2,1,0,3.576617644908665,0.21052631578947367,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65,47,0,0.07692307692307693,0.8615384615384616,0.015384615384615385,2,1,1,0.12307692307692308,0,0,0,1,0,3,1,0,3.8486141821588276,0.3404255319148936,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
58,23,1,0.06896551724137931,0.8448275862068966,0.017241379310344827,1,1,1,0.13793103448275862,0,0,0,1,0,1,3,0,3.7950885863977324,0.34782608695652173,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,35,1,0.08,0.86,0.02,1,1,1,0.12,0,0,0,1,0,1,1,0,4.057575159678481,0.4,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,30,1,0.06521739130434782,0.8478260869565217,0.021739130434782608,1,1,1,0.13043478260869565,0,0,0,1,0,1,1,0,3.6729055953200556,0.4,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49,19,1,0.08163265306122448,0.8163265306122449,0.02040816326530612,1,1,1,0.16326530612244897,0,0,0,1,0,1,3,0,3.536886723742166,0.3157894736842105,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,22,0,0.05970149253731343,0.7910447761194029,0.029850746268656716,1,1,1,0.11940298507462686,0,0,0,1,1,2,2,0,3.3862661425265324,0.4090909090909091,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,18,0,0.10526315789473684,0.7894736842105263,0.02631578947368421,2,1,0,0.21052631578947367,0,0,0,0,0,2,2,0,3.1132833342948745,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,13,0,0.11764705882352941,0.7058823529411765,0.029411764705882353,1,1,1,0.23529411764705882,0,0,0,0,0,1,3,0,3.0269868333592873,0.15384615384615385,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,21,1,0.1111111111111111,0.8333333333333334,0.027777777777777776,0,1,0,0.16666666666666666,0,0,0,0,0,0,2,0,3.4039894464852614,0.38095238095238093,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,11,0,0.061855670103092786,0.7525773195876289,0.061855670103092786,0,0,1,0.21649484536082475,0,0,0,0,0,4,8,28,3.095795255000934,0.2727272727272727,0.18181818181818182,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,25,1,0.05714285714285714,0.8,0.02857142857142857,1,1,0,0.17142857142857143,0,0,0,1,0,1,1,0,3.9736606896881845,0.36,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,21,1,0.047619047619047616,0.7936507936507936,0.031746031746031744,0,0,1,0.12698412698412698,0,0,0,0,1,1,3,0,3.6897037321995474,0.38095238095238093,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,12,1,0.10810810810810811,0.7027027027027027,0.02702702702702703,1,1,1,0.1891891891891892,0,0,0,0,0,1,2,0,3.0220552088742,0.08333333333333333,0.3333333333333333,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,18,1,0.05,0.85,0.025,0,1,1,0.15,0,1,0,0,0,1,1,0,3.30827083453526,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,15,0,0.08888888888888889,0.8,0.022222222222222223,2,1,1,0.2,0,0,0,0,0,3,2,0,3.0062389286533895,0.2,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,23,1,0.075,0.825,0.025,0,1,1,0.175,0,0,0,0,0,0,3,0,3.621175542919471,0.34782608695652173,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,14,1,0.041666666666666664,0.8333333333333334,0.020833333333333332,0,1,1,0.14583333333333334,0,0,0,1,0,0,3,0,3.3787834934861767,0.35714285714285715,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
95,12,0,0.06315789473684211,0.7157894736842105,0.010526315789473684,0,0,1,0.10526315789473684,0,0,0,1,0,0,6,0,3.418295834054489,0.25,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,18,1,0.06944444444444445,0.8333333333333334,0.013888888888888888,1,1,1,0.16666666666666666,0,0,0,0,0,2,6,0,3.4613201402110083,0.2222222222222222,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,13,0,0.13333333333333333,0.7666666666666667,0.03333333333333333,1,1,1,0.23333333333333334,0,0,0,0,0,1,2,0,2.8731406795131336,0.3076923076923077,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,15,1,0.06779661016949153,0.7966101694915254,0.01694915254237288,1,1,1,0.15254237288135594,0,0,0,3,0,2,3,0,3.32323142879762,0.26666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,23,0,0.0851063829787234,0.7872340425531915,0.02127659574468085,1,1,1,0.1702127659574468,0,0,0,2,0,1,3,0,3.708132064658602,0.2608695652173913,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,14,1,0.028169014084507043,0.7605633802816901,0.04225352112676056,1,0,1,0.14084507042253522,0,0,0,2,0,2,2,0,3.2359263506290326,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,14,1,0.13513513513513514,0.7837837837837838,0.02702702702702703,1,1,0,0.1891891891891892,0,0,0,1,0,1,2,0,3.182005814760214,0.14285714285714285,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,34,1,0.27586206896551724,0.6724137931034483,0.017241379310344827,1,1,1,0.3103448275862069,0,0,0,1,0,13,1,0,4.0796786498829745,0.4117647058823529,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,21,1,0.13333333333333333,0.7666666666666667,0.03333333333333333,1,1,1,0.2,0,0,0,1,0,1,1,0,3.5351745656359026,0.23809523809523808,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,20,0,0.09523809523809523,0.7857142857142857,0.023809523809523808,2,1,1,0.19047619047619047,0,0,0,1,0,3,1,0,3.546439344671015,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,20,0,0.0547945205479452,0.8082191780821918,0.0136986301369863,2,1,1,0.136986301369863,0,0,0,4,0,2,4,0,3.546439344671015,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,18,1,0.0967741935483871,0.7419354838709677,0.03225806451612903,0,0,1,0.16129032258064516,0,0,0,0,0,0,1,0,3.4613201402110083,0.3888888888888889,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,27,1,0.11627906976744186,0.8604651162790697,0.023255813953488372,1,1,1,0.13953488372093023,0,0,0,0,0,1,1,0,3.559900001923084,0.37037037037037035,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,18,1,0.03278688524590164,0.7704918032786885,0.06557377049180328,1,0,1,0.19672131147540983,0,0,0,0,0,1,5,0,3.3082708345352603,0.3888888888888889,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,16,0,0.10810810810810811,0.8108108108108109,0.02702702702702703,2,1,1,0.1891891891891892,0,0,0,0,0,2,1,0,3.2806390622295662,0.1875,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,14,0,0.06315789473684211,0.7263157894736842,0.021052631578947368,2,0,1,0.16842105263157894,0,0,0,2,0,3,8,12,3.3248629576173574,0.2857142857142857,0.07142857142857142,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,16,0,0.08333333333333333,0.6875,0.020833333333333332,1,1,1,0.16666666666666666,0,0,0,0,0,2,2,0,3.625,0.125,0.375,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,25,1,0.1111111111111111,0.8222222222222222,0.022222222222222223,2,1,1,0.17777777777777778,0,0,0,0,0,2,2,0,3.6732696895151076,0.36,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,26,1,0.08823529411764706,0.8235294117647058,0.029411764705882353,1,0,1,0.17647058823529413,0,0,0,0,0,1,1,0,3.8731406795131327,0.2692307692307692,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,11,0,0.11764705882352941,0.7352941176470589,0.029411764705882353,1,1,1,0.20588235294117646,0,0,0,2,0,1,2,0,2.663532754804255,0.09090909090909091,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,18,1,0.18518518518518517,0.7777777777777778,0.037037037037037035,1,1,0,0.2222222222222222,0,0,0,0,0,1,1,0,3.4613201402110083,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,63,1,0.04285714285714286,0.8571428571428571,0.014285714285714285,5,0,1,0.12857142857142856,0,0,0,0,0,5,0,0,4.038566185604398,0.4126984126984127,0.015873015873015872,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,20,0,0.046511627906976744,0.627906976744186,0.023255813953488372,2,1,1,0.16279069767441862,0,0,0,1,0,2,1,0,3.546439344671015,0.2,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,28,1,0.07407407407407407,0.7962962962962963,0.05555555555555555,1,1,1,0.16666666666666666,0,0,0,1,0,1,2,3,3.9407598325400897,0.35714285714285715,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,21,0,0.08333333333333333,0.8611111111111112,0.027777777777777776,0,1,0,0.1388888888888889,0,0,1,0,0,0,1,0,3.3273399000835084,0.38095238095238093,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,21,1,0.15,0.825,0.025,1,1,1,0.175,0,0,0,0,0,2,1,0,3.463280517810811,0.23809523809523808,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,22,1,0.06779661016949153,0.847457627118644,0.01694915254237288,1,1,1,0.11864406779661017,0,0,0,2,0,1,2,0,3.3564924137968246,0.22727272727272727,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,18,1,0.023554603854389723,0.8479657387580299,0.006423982869379015,1,1,1,0.019271948608137045,0,0,0,0,0,1,2,430,3.5724312513221195,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,18,1,0.1111111111111111,0.8055555555555556,0.027777777777777776,1,1,0,0.16666666666666666,0,0,0,1,0,1,1,0,3.1971597234241487,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,13,0,0.046511627906976744,0.5348837209302325,0.023255813953488372,2,0,1,0.23255813953488372,1,0,0,0,0,3,3,0,2.7192945256669794,0.0,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,20,1,0.11428571428571428,0.8,0.02857142857142857,1,1,0,0.2,0,0,0,0,0,1,2,0,3.446439344671015,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,18,0,0.14814814814814814,0.7037037037037037,0.037037037037037035,2,1,1,0.25925925925925924,0,0,0,1,0,2,1,0,3.266332639970623,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,10,0,0.06666666666666667,0.8,0.03333333333333333,0,0,1,0.2,0,0,1,0,0,0,2,0,3.121928094887362,0.1,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,9,0,0.06896551724137931,0.5689655172413793,0.017241379310344827,0,0,1,0.1206896551724138,0,0,0,0,0,0,3,0,2.94770277922009,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,34,1,0.04878048780487805,0.8170731707317073,0.036585365853658534,2,1,1,0.13414634146341464,0,0,0,0,0,4,1,0,3.9842341646524884,0.23529411764705882,0.11764705882352941,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,17,1,0.15384615384615385,0.7692307692307693,0.038461538461538464,1,1,0,0.23076923076923078,0,0,0,0,0,1,1,0,3.3371753411230776,0.29411764705882354,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,18,1,0.02,0.82,0.03,1,1,1,0.16,0,0,0,0,2,3,9,0,3.7254805569978675,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,26,1,0.10256410256410256,0.46153846153846156,0.02564102564102564,1,1,1,0.1794871794871795,0,0,0,3,0,1,2,0,3.8731406795131322,0.11538461538461539,0.4230769230769231,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,21,1,0.07017543859649122,0.8421052631578947,0.017543859649122806,1,1,1,0.14035087719298245,0,0,0,1,0,2,2,0,3.844232898763191,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,12,1,0.14814814814814814,0.7777777777777778,0.037037037037037035,1,1,0,0.2222222222222222,0,0,0,0,0,1,1,0,3.0220552088742,0.08333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
367,24,1,0.03814713896457766,0.6185286103542235,0.04087193460490463,0,1,1,0.05994550408719346,1,1,0,2,2,4,2,290,3.5220552088742005,0.3333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
20,5,0,0.15,0.7,0.05,0,1,0,0.25,0,0,0,0,0,0,1,0,2.321928094887362,0.2,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,15,1,0.14285714285714285,0.7857142857142857,0.03571428571428571,1,1,1,0.21428571428571427,0,0,0,0,0,1,1,0,3.189898095464287,0.26666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,10,1,0.044444444444444446,0.8,0.022222222222222223,0,0,1,0.2,0,0,0,0,0,2,3,0,2.921928094887362,0.3,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,20,1,0.075,0.825,0.025,0,0,1,0.15,0,0,0,0,0,0,2,0,3.6464393446710153,0.3,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,19,1,0.14285714285714285,0.8285714285714286,0.02857142857142857,1,1,1,0.17142857142857143,0,0,0,0,0,1,1,0,3.260828171224456,0.3157894736842105,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,24,1,0.061224489795918366,0.7142857142857143,0.04081632653061224,1,0,1,0.14285714285714285,0,0,0,0,1,2,1,0,3.6682958340544896,0.25,0.041666666666666664,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,19,0,0.10526315789473684,0.7894736842105263,0.02631578947368421,2,1,1,0.21052631578947367,0,0,0,0,0,3,1,0,3.221097250057956,0.21052631578947367,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,22,0,0.0967741935483871,0.8387096774193549,0.03225806451612903,0,1,0,0.16129032258064516,0,0,0,0,0,0,1,0,3.606936732175321,0.13636363636363635,0.0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,17,0,0.08333333333333333,0.7291666666666666,0.0625,2,1,1,0.1875,0,0,0,1,2,2,3,0,3.292770193936991,0.17647058823529413,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,14,0,0.09090909090909091,0.8181818181818182,0.022727272727272728,1,1,1,0.1590909090909091,0,0,0,1,0,2,1,0,3.039148671903071,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,28,0,0.06521739130434782,0.8478260869565217,0.021739130434782608,2,1,0,0.15217391304347827,0,0,0,0,0,2,1,0,3.6375375112660517,0.2857142857142857,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,6,0,0.08333333333333333,0.75,0.041666666666666664,0,0,0,0.20833333333333334,0,0,0,1,0,0,1,0,2.584962500721156,0.3333333333333333,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,12,0,0.12195121951219512,0.8048780487804879,0.024390243902439025,1,1,0,0.17073170731707318,0,0,0,1,0,1,2,0,2.625814583693911,0.08333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,16,0,0.019230769230769232,0.8846153846153846,0.04807692307692308,1,1,1,0.10576923076923077,0,0,0,1,0,2,1,68,3.5,0.4375,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
481,34,1,0.02494802494802495,0.7130977130977131,0.04365904365904366,1,1,1,0.056133056133056136,0,1,0,13,4,2,5,379,4.101881223476018,0.35294117647058826,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,19,1,0.06666666666666667,0.5866666666666667,0.05333333333333334,1,1,1,0.16,0,0,0,1,1,4,2,32,3.4316235658474303,0.2631578947368421,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,20,0,0.09090909090909091,0.6666666666666666,0.030303030303030304,1,0,1,0.18181818181818182,0,0,0,0,0,1,1,0,4.021928094887362,0.2,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,14,1,0.12903225806451613,0.7419354838709677,0.03225806451612903,1,1,1,0.22580645161290322,0,0,0,1,0,1,2,0,3.182005814760214,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,21,1,0.1875,0.78125,0.03125,1,0,0,0.21875,0,0,0,0,0,1,2,0,3.26804882875796,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,20,0,0.10344827586206896,0.7931034482758621,0.034482758620689655,1,1,0,0.20689655172413793,0,0,0,0,0,1,1,0,3.421928094887362,0.25,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,22,0,0.10256410256410256,0.7948717948717948,0.02564102564102564,1,0,1,0.1794871794871795,0,0,1,1,0,2,1,0,3.606936732175321,0.36363636363636365,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,13,0,0.15384615384615385,0.7307692307692307,0.038461538461538464,1,1,0,0.2692307692307692,0,0,0,0,0,1,2,0,3.0269868333592873,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,18,0,0.10256410256410256,0.7692307692307693,0.02564102564102564,2,1,0,0.23076923076923078,0,0,0,0,0,2,3,0,3.4193819456463714,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,33,0,0.041237113402061855,0.6597938144329897,0.030927835051546393,1,1,1,0.09278350515463918,0,0,0,1,0,2,1,42,4.27137063437885,0.18181818181818182,0.030303030303030304,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,12,0,0.05263157894736842,0.7105263157894737,0.02631578947368421,0,1,1,0.18421052631578946,0,0,0,1,0,0,3,0,3.418295834054489,0.25,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,17,1,0.07407407407407407,0.8148148148148148,0.018518518518518517,1,1,1,0.14814814814814814,0,0,0,2,0,1,3,0,3.3371753411230776,0.29411764705882354,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,15,0,0.05,0.7333333333333333,0.06666666666666667,0,1,1,0.2,0,0,1,0,0,0,5,0,3.5068905956085183,0.2,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21,13,1,0.09523809523809523,0.7619047619047619,0.047619047619047616,0,0,0,0.23809523809523808,0,0,0,0,0,0,1,0,3.238901256602631,0.46153846153846156,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,18,0,0.11627906976744186,0.813953488372093,0.023255813953488372,1,1,1,0.16279069767441862,0,0,0,1,0,1,2,0,3.266332639970623,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,16,1,0.16,0.76,0.04,1,1,0,0.24,0,0,0,0,0,1,1,0,3.25,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,16,0,0.07142857142857142,0.7857142857142857,0.047619047619047616,0,1,1,0.16666666666666666,0,0,1,0,1,0,3,0,3.625,0.25,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,13,0,0.18181818181818182,0.6818181818181818,0.045454545454545456,2,1,1,0.3181818181818182,0,0,0,0,0,2,1,0,2.8150724101159437,0.3076923076923077,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,41,0,0.029411764705882353,0.5735294117647058,0.014705882352941176,4,0,1,0.14705882352941177,0,0,0,1,0,4,2,0,4.055501322050909,0.2926829268292683,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,22,0,0.056338028169014086,0.8450704225352113,0.04225352112676056,1,1,0,0.15492957746478872,0,0,0,0,0,2,3,7,3.447401504705915,0.36363636363636365,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
96,34,1,0.07291666666666667,0.6979166666666666,0.03125,1,0,1,0.09375,0,0,0,1,0,2,1,41,3.9146892241642446,0.2647058823529412,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,16,0,0.0594059405940594,0.9306930693069307,0.019801980198019802,0,0,1,0.06930693069306931,0,0,0,0,0,1,1,61,3.25,0.25,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,40,1,0.08620689655172414,0.7758620689655172,0.017241379310344827,1,1,1,0.1206896551724138,0,0,0,3,0,1,2,0,3.7373261452560076,0.4,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,18,0,0.07692307692307693,0.7692307692307693,0.038461538461538464,2,1,0,0.23076923076923078,0,0,0,0,0,2,0,0,3.419381945646371,0.2222222222222222,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71,18,1,0.07042253521126761,0.49295774647887325,0.014084507042253521,0,1,1,0.08450704225352113,0,0,0,2,0,0,2,0,3.4193819456463714,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
109,21,0,0.09174311926605505,0.8165137614678899,0.05504587155963303,1,0,1,0.1559633027522936,0,0,0,1,2,3,7,19,3.653756708287001,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,15,1,0.030303030303030304,0.7878787878787878,0.010101010101010102,1,1,1,0.10101010101010101,0,0,0,1,0,1,5,0,2.973557262275185,0.3333333333333333,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,21,1,0.10416666666666667,0.8125,0.020833333333333332,1,1,0,0.14583333333333334,0,0,0,2,0,1,2,0,3.535174565635903,0.23809523809523808,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,15,1,0.035398230088495575,0.8053097345132744,0.035398230088495575,1,1,1,0.10619469026548672,0,0,0,1,1,1,5,13,2.973557262275185,0.3333333333333333,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
72,23,0,0.05555555555555555,0.6805555555555556,0.013888888888888888,1,1,1,0.18055555555555555,0,0,0,0,0,2,7,0,3.969001629875993,0.34782608695652173,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,17,0,0.15384615384615385,0.7692307692307693,0.038461538461538464,1,1,0,0.23076923076923078,0,0,0,0,0,1,1,0,3.219528282299548,0.29411764705882354,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,38,1,0.08196721311475409,0.7704918032786885,0.04918032786885246,2,1,1,0.16393442622950818,0,0,0,2,0,2,2,0,3.8957149348842655,0.34210526315789475,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,15,1,0.08571428571428572,0.8428571428571429,0.014285714285714285,2,1,0,0.12857142857142856,0,0,0,2,0,2,3,0,2.9232314287976204,0.2,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,25,1,0.12121212121212122,0.8181818181818182,0.030303030303030304,1,0,0,0.18181818181818182,0,0,0,0,0,1,1,0,3.6732696895151076,0.28,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,19,1,0.07407407407407407,0.8148148148148148,0.037037037037037035,1,1,1,0.18518518518518517,0,0,0,0,0,1,0,0,3.6818808028034016,0.3157894736842105,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56,25,1,0.03571428571428571,0.7142857142857143,0.017857142857142856,1,1,1,0.16071428571428573,0,1,0,1,0,2,3,0,3.779470570797251,0.28,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
